Suma de Price per kilogram,Etiquetas de columna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etiquetas de fila,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Coahuila,Colima,D.F.,Durango,Edo. México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
21/04/2007,$15.37,$33.88,$14.73,$15.05,$27.68,$29.44,$29.20,$14.33,$27.97,$20.88,$13.79,$21.93,$30.99,$13.97,$28.34,$14.23,$15.63,$14.23,$28.66,$13.55,$20.77,$14.50,$30.32,$14.46,$14.37,$50.46,$14.97,$75.83,$13.80,$57.77,$14.59,$13.47
23/04/2007,$15.37,$33.88,$14.73,$15.05,$27.72,$29.44,$29.20,$14.33,$28.04,$20.88,$13.79,$21.93,$31.02,$13.97,$28.34,$14.23,$15.63,$14.23,$28.66,$13.55,$20.77,$14.60,$30.32,$14.46,$14.37,$50.46,$15.30,$75.83,$13.80,$57.23,$14.59,$13.47
24/04/2007,$15.37,$34.00,$14.73,$15.05,$27.85,$29.44,$29.20,$14.33,$28.04,$20.81,$13.79,$21.93,$31.02,$13.97,$28.34,$14.23,$15.63,$14.23,$28.66,$13.55,$20.77,$14.60,$30.32,$14.46,$14.37,$51.20,$14.97,$75.83,$13.80,$57.27,$14.59,$13.47
25/04/2007,$15.37,$34.00,$14.73,$15.07,$27.71,$29.44,$29.20,$14.33,$28.04,$20.81,$13.79,$21.93,$31.02,$13.97,$28.34,$14.23,$15.63,$14.23,$28.66,$13.55,$20.77,$14.60,$30.32,$14.46,$14.37,$51.20,$15.30,$75.32,$13.80,$57.27,$14.59,$13.47
26/04/2007,$15.37,$34.00,$15.33,$15.05,$27.68,$29.44,$29.20,$14.33,$28.04,$20.81,$13.79,$21.93,$31.02,$13.97,$28.28,$14.23,$15.63,$14.23,$28.66,$13.55,$20.77,$14.60,$30.32,$14.46,$14.37,$51.20,$15.30,$75.29,$13.80,$57.27,$14.59,$13.47
27/04/2007,$15.37,$34.00,$15.33,$15.05,$27.71,$29.44,$29.20,$14.30,$28.04,$20.81,$13.79,$21.97,$31.02,$13.97,$28.24,$14.23,$15.63,$14.23,$28.74,$13.55,$20.77,$14.60,$30.32,$14.46,$14.37,$51.20,$15.30,$75.29,$13.80,$57.52,$14.59,$14.00
28/04/2007,$15.37,$34.00,$15.33,$14.95,$27.71,$29.44,$29.20,$14.33,$28.04,$20.81,$13.86,$21.93,$31.02,$13.97,$28.24,$14.23,$15.63,$14.23,$28.74,$13.55,$20.77,$14.60,$30.32,$14.46,$14.37,$51.12,$15.30,$75.80,$13.80,$57.52,$14.59,$14.00
30/04/2007,$15.37,$34.00,$15.33,$14.95,$27.52,$29.44,$29.20,$14.33,$28.04,$20.81,$13.79,$21.93,$30.99,$14.03,$28.24,$14.23,$15.63,$14.23,$28.74,$13.55,$20.77,$14.60,$30.32,$14.33,$14.37,$51.45,$15.30,$75.80,$13.80,$57.52,$14.59,$13.97
02/05/2007,$15.37,$34.00,$15.33,$14.95,$27.68,$29.44,$29.20,$14.33,$28.04,$21.20,$13.79,$21.93,$31.02,$14.03,$28.24,$14.23,$15.63,$14.23,$28.74,$13.55,$20.77,$14.60,$30.32,$14.33,$14.37,$51.45,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
03/05/2007,$15.37,$34.00,$15.33,$14.95,$27.68,$29.44,$29.20,$14.33,$28.04,$21.20,$13.79,$21.93,$31.02,$14.23,$28.30,$14.23,$15.63,$14.30,$28.74,$13.55,$20.77,$14.60,$30.32,$14.33,$14.37,$51.45,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
04/05/2007,$15.37,$33.75,$15.33,$14.95,$27.71,$29.44,$29.20,$14.33,$28.04,$21.20,$13.79,$21.93,$31.02,$14.23,$28.27,$14.30,$15.63,$14.30,$28.74,$13.55,$20.77,$14.60,$30.32,$14.33,$14.37,$51.45,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
07/05/2007,$15.37,$33.75,$15.33,$14.95,$27.52,$29.44,$29.20,$14.33,$28.04,$21.20,$13.79,$21.93,$31.05,$14.23,$28.38,$14.23,$15.63,$14.30,$28.74,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.10,$75.80,$13.80,$57.48,$14.52,$13.97
08/05/2007,$15.37,$33.75,$15.33,$14.95,$27.52,$29.44,$29.20,$14.33,$28.04,$21.20,$13.79,$21.93,$31.05,$14.23,$28.38,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.22,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
09/05/2007,$15.37,$33.75,$15.33,$15.05,$27.73,$29.44,$29.20,$14.33,$28.04,$21.20,$13.86,$21.93,$31.05,$14.17,$28.38,$14.30,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.35,$14.37,$51.12,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
10/05/2007,$15.37,$33.75,$15.33,$15.05,$27.68,$29.44,$29.20,$14.33,$28.04,$21.20,$13.79,$21.93,$31.05,$14.17,$28.38,$14.23,$15.63,$14.30,$28.66,$13.72,$20.90,$14.60,$30.32,$14.35,$14.37,$51.09,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
11/05/2007,$15.37,$33.75,$15.33,$15.05,$27.55,$29.44,$29.20,$14.33,$28.04,$21.20,$13.79,$21.93,$31.02,$14.17,$28.38,$14.23,$15.63,$14.30,$28.66,$13.72,$20.92,$14.60,$30.32,$14.35,$14.37,$51.09,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
12/05/2007,$15.37,$33.75,$15.33,$15.05,$27.44,$29.44,$29.20,$14.33,$28.04,$21.20,$13.75,$21.93,$31.05,$14.17,$28.38,$14.23,$15.63,$14.30,$28.63,$13.55,$20.92,$14.60,$30.32,$14.35,$14.37,$51.09,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
14/05/2007,$15.37,$33.77,$15.33,$14.99,$27.52,$29.44,$29.20,$14.33,$28.04,$21.20,$13.75,$21.93,$31.02,$14.17,$28.38,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.99,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
15/05/2007,$15.37,$33.77,$15.33,$14.99,$27.52,$29.44,$29.20,$14.33,$28.04,$21.20,$13.75,$21.93,$31.02,$14.17,$28.38,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.99,$15.30,$75.80,$13.80,$57.48,$14.52,$13.97
16/05/2007,$15.37,$33.77,$15.33,$14.99,$27.52,$29.44,$29.20,$14.33,$28.04,$21.20,$13.75,$21.93,$31.02,$14.17,$28.38,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.99,$15.30,$75.80,$13.80,$57.48,$14.52,$14.00
17/05/2007,$15.37,$33.77,$15.33,$14.99,$27.52,$29.44,$29.20,$14.33,$28.04,$21.20,$13.75,$21.93,$31.02,$14.17,$28.38,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.99,$15.30,$75.80,$13.80,$57.48,$14.52,$14.00
18/05/2007,$15.37,$34.02,$15.33,$15.08,$27.55,$29.44,$29.20,$14.33,$27.96,$21.20,$13.79,$21.93,$30.99,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.90,$15.30,$75.80,$13.80,$57.51,$14.52,$13.92
21/05/2007,$15.37,$34.02,$15.33,$14.94,$27.52,$29.44,$29.20,$14.33,$27.96,$21.20,$13.79,$21.93,$30.99,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.55,$15.30,$75.80,$13.80,$57.51,$14.52,$13.92
22/05/2007,$15.37,$34.02,$15.33,$14.94,$27.52,$29.44,$29.20,$14.33,$27.96,$21.20,$13.79,$21.93,$30.99,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.65,$15.30,$76.20,$13.80,$57.26,$14.52,$13.92
23/05/2007,$15.37,$34.02,$15.33,$14.94,$27.52,$29.44,$29.20,$14.33,$27.96,$21.23,$13.79,$21.93,$30.99,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.92,$14.60,$30.32,$14.52,$14.37,$50.51,$15.30,$76.66,$13.80,$57.26,$14.52,$13.92
24/05/2007,$15.37,$34.02,$15.33,$15.08,$27.55,$29.44,$29.20,$14.33,$27.96,$21.11,$13.79,$21.93,$30.99,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$50.95,$15.30,$76.66,$13.80,$57.26,$14.52,$13.92
25/05/2007,$15.37,$34.02,$15.33,$15.08,$27.52,$29.44,$29.20,$14.33,$27.96,$21.11,$13.79,$21.93,$30.99,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$50.45,$15.30,$76.66,$13.80,$57.26,$14.59,$13.92
28/05/2007,$15.37,$34.00,$15.33,$15.08,$27.55,$29.44,$29.33,$14.33,$27.96,$21.11,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.07,$14.52,$14.37,$50.99,$15.30,$76.66,$13.80,$57.26,$14.52,$13.92
29/05/2007,$15.37,$34.00,$15.33,$15.08,$27.52,$29.44,$29.20,$14.33,$27.96,$21.20,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$50.65,$15.30,$76.20,$13.80,$57.26,$14.52,$13.92
30/05/2007,$15.37,$34.02,$15.33,$14.95,$27.71,$29.44,$29.20,$14.33,$27.96,$21.20,$13.79,$21.93,$31.24,$14.07,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$50.32,$15.30,$76.33,$13.80,$57.26,$14.52,$13.92
31/05/2007,$15.37,$34.02,$15.33,$14.95,$27.68,$29.44,$29.20,$14.33,$27.96,$21.20,$13.79,$21.93,$31.24,$14.07,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$50.32,$15.30,$76.33,$13.80,$57.26,$14.52,$13.92
01/06/2007,$15.37,$34.02,$15.33,$14.95,$27.71,$29.44,$29.20,$14.33,$27.96,$21.04,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$50.32,$15.30,$76.33,$13.80,$57.26,$14.52,$14.03
04/06/2007,$15.37,$34.00,$15.33,$15.08,$27.68,$29.44,$29.20,$14.33,$27.96,$21.04,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$50.32,$15.30,$76.33,$13.80,$57.26,$14.56,$14.07
05/06/2007,$15.37,$34.00,$15.33,$15.08,$27.71,$29.44,$29.20,$14.33,$27.96,$21.04,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$51.45,$15.30,$76.33,$13.80,$57.29,$14.56,$14.07
06/06/2007,$15.37,$34.00,$15.33,$15.08,$27.71,$29.44,$29.20,$14.33,$27.96,$21.04,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.88,$14.60,$30.32,$14.52,$14.37,$51.45,$15.30,$76.33,$13.80,$57.29,$14.56,$14.03
07/06/2007,$15.37,$34.00,$15.33,$15.08,$27.85,$29.44,$29.20,$14.33,$27.96,$20.96,$13.79,$21.93,$31.27,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.52,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.07
08/06/2007,$15.37,$34.02,$15.33,$15.08,$27.85,$29.44,$29.20,$14.33,$27.96,$20.96,$13.79,$21.93,$31.27,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.55,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.07
11/06/2007,$15.37,$34.02,$15.33,$14.95,$27.85,$29.44,$29.20,$14.33,$27.96,$20.89,$13.79,$21.93,$31.27,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.07
12/06/2007,$15.37,$34.02,$15.33,$14.95,$27.85,$29.44,$29.20,$14.33,$27.96,$20.89,$13.79,$21.93,$31.27,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.00
13/06/2007,$15.37,$34.02,$15.33,$14.95,$27.85,$29.44,$29.20,$14.33,$27.96,$20.89,$13.79,$21.93,$31.27,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.00
14/06/2007,$15.37,$34.02,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.96,$20.89,$13.79,$21.93,$31.27,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.00
15/06/2007,$15.37,$34.02,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.96,$20.89,$13.79,$21.93,$31.27,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.62,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.00
18/06/2007,$15.37,$34.02,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.96,$20.89,$13.79,$21.93,$31.27,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.00
19/06/2007,$15.37,$34.02,$15.33,$14.95,$27.94,$29.44,$29.20,$14.33,$27.96,$21.20,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.26,$14.56,$14.00
20/06/2007,$15.37,$34.02,$15.33,$14.95,$28.35,$29.47,$29.33,$14.33,$27.76,$21.20,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.42,$15.30,$76.33,$13.80,$57.51,$14.56,$13.77
21/06/2007,$15.37,$34.02,$15.33,$14.95,$28.24,$29.47,$29.20,$14.33,$27.76,$21.20,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.37,$13.80,$57.51,$14.56,$14.03
22/06/2007,$15.37,$34.02,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.37,$13.80,$57.51,$14.56,$14.03
25/06/2007,$15.37,$34.02,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.37,$13.80,$57.51,$14.56,$14.03
26/06/2007,$15.37,$34.02,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.48,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.76,$14.56,$14.03
27/06/2007,$15.37,$34.02,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.51,$14.56,$14.03
28/06/2007,$15.37,$34.02,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.33,$13.80,$57.51,$14.56,$14.03
29/06/2007,$15.37,$34.00,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.69,$21.20,$13.42,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.72,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$77.01,$13.80,$57.51,$14.56,$14.03
02/07/2007,$15.37,$34.00,$15.33,$14.95,$28.10,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.34,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.72,$20.86,$14.60,$30.32,$14.38,$14.37,$51.45,$15.30,$76.33,$13.80,$57.54,$14.56,$14.03
09/07/2007,$15.37,$34.00,$15.33,$14.95,$27.77,$29.38,$29.20,$14.33,$27.69,$21.03,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.27
16/07/2007,$15.37,$34.00,$15.33,$14.95,$27.94,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.35,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.20
23/07/2007,$15.37,$34.00,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$20.95,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.86,$14.60,$30.32,$14.51,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.49,$14.20
30/07/2007,$15.37,$34.00,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.51,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.20
06/08/2007,$15.37,$34.00,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.51,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.20
13/08/2007,$15.37,$34.00,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.51,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.20
20/08/2007,$15.37,$34.00,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.51,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.20
27/08/2007,$15.37,$34.00,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.51,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.20
03/09/2007,$15.37,$34.00,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.23,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.51,$14.37,$51.45,$15.30,$76.66,$13.80,$57.51,$14.56,$14.16
10/09/2007,$15.37,$34.02,$15.33,$14.95,$28.24,$28.91,$29.20,$14.33,$27.69,$21.20,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.66,$13.55,$20.90,$14.60,$30.32,$14.59,$14.37,$51.45,$15.30,$76.56,$13.80,$57.73,$14.56,$14.20
17/09/2007,$15.37,$33.92,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.40,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.60,$13.55,$20.90,$14.60,$30.32,$14.59,$14.37,$51.45,$15.30,$76.56,$13.80,$57.51,$14.56,$14.20
24/09/2007,$15.37,$33.92,$15.33,$14.95,$28.24,$29.44,$29.20,$14.33,$27.69,$21.40,$13.79,$21.93,$31.24,$14.17,$28.44,$14.23,$15.63,$14.30,$28.60,$13.55,$20.90,$14.60,$30.32,$14.59,$14.37,$51.45,$15.30,$76.56,$13.80,$57.51,$14.56,$14.20
01/10/2007,$15.37,$34.02,$15.33,$14.95,$28.20,$29.44,$29.33,$14.33,$27.69,$21.40,$13.79,$21.93,$31.24,$14.17,$28.44,$14.30,$15.63,$14.30,$28.60,$13.55,$20.90,$14.60,$30.32,$14.54,$14.37,$51.45,$15.30,$76.56,$13.80,$57.76,$14.56,$14.20
08/10/2007,$15.37,$34.02,$15.33,$14.95,$28.20,$29.44,$29.33,$14.33,$27.69,$21.40,$13.79,$21.93,$31.24,$14.17,$28.44,$14.30,$15.63,$14.30,$28.60,$13.55,$20.90,$14.60,$30.32,$14.54,$14.37,$51.45,$15.30,$76.56,$13.80,$57.76,$14.56,$14.20
15/10/2007,$15.37,$34.02,$15.33,$14.95,$28.20,$29.44,$29.33,$14.33,$27.69,$21.40,$13.79,$21.93,$31.24,$14.17,$28.44,$14.30,$15.63,$14.30,$28.60,$13.55,$20.90,$14.60,$30.32,$14.54,$14.37,$51.45,$15.30,$76.56,$13.80,$57.76,$14.56,$14.20
22/10/2007,$15.37,$34.02,$15.33,$14.95,$28.20,$29.44,$29.33,$14.33,$27.69,$21.40,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.60,$13.55,$20.90,$14.60,$30.32,$14.43,$14.37,$51.61,$15.30,$76.23,$13.80,$57.26,$14.46,$14.10
29/10/2007,$15.37,$34.02,$15.33,$14.95,$28.20,$29.44,$29.33,$14.33,$27.69,$21.40,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.60,$13.55,$20.90,$14.60,$30.32,$14.43,$14.37,$51.61,$15.30,$76.23,$13.80,$57.26,$14.46,$14.10
05/11/2007,$15.37,$34.02,$15.33,$15.12,$28.24,$29.44,$29.33,$14.33,$27.69,$21.45,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.60,$13.77,$20.90,$14.60,$30.32,$14.56,$14.37,$51.61,$15.30,$76.23,$13.80,$57.23,$14.60,$14.10
12/11/2007,$15.37,$34.02,$15.33,$14.95,$28.18,$29.44,$29.33,$14.33,$27.69,$21.11,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.60,$13.77,$20.90,$14.60,$30.32,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.23,$14.60,$14.10
20/11/2007,$15.37,$34.02,$15.33,$14.95,$28.18,$29.44,$29.33,$14.33,$27.69,$21.36,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.74,$13.77,$20.90,$14.60,$30.32,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.73,$14.63,$14.10
26/11/2007,$15.37,$34.02,$15.33,$15.30,$28.32,$29.44,$29.33,$14.83,$27.99,$21.45,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.60,$13.77,$20.90,$14.60,$28.39,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$60.43,$14.70,$14.10
03/12/2007,$15.37,$34.02,$15.33,$15.33,$28.41,$29.73,$29.33,$14.83,$27.99,$21.18,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.60,$13.77,$20.78,$14.60,$30.39,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.98,$14.73,$14.10
10/12/2007,$15.37,$33.83,$15.33,$15.08,$28.05,$29.73,$29.33,$14.83,$27.99,$20.83,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.60,$13.77,$20.74,$14.60,$30.32,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.73,$14.73,$14.10
17/12/2007,$15.37,$33.83,$15.33,$15.08,$28.42,$29.73,$29.58,$14.83,$27.99,$20.93,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.67,$13.77,$21.02,$14.60,$28.49,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.73,$14.73,$14.10
24/12/2007,$15.37,$33.83,$15.33,$15.08,$28.42,$29.73,$29.58,$14.83,$27.99,$20.93,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.67,$13.77,$21.02,$14.60,$28.49,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.73,$14.73,$14.10
31/12/2007,$15.37,$33.83,$15.33,$15.08,$28.42,$29.73,$29.58,$14.83,$27.99,$20.93,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.67,$13.77,$21.02,$14.60,$28.49,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.73,$14.73,$14.10
2008,"$2,359.11","$5,196.86","$2,433.32","$2,299.48","$4,347.29","$4,638.70","$4,451.87","$2,399.99","$4,270.31","$3,274.32","$2,095.98","$3,801.20","$4,918.95","$2,163.16","$4,436.79","$2,275.19","$2,607.10","$2,313.92","$4,476.59","$2,105.00","$3,231.38","$2,281.06","$4,747.98","$2,237.07","$2,199.51","$7,849.54","$2,372.90","$12,016.09","$2,091.47","$9,152.61","$2,328.35","$2,127.04"
02/01/2008,$15.37,$33.83,$15.33,$15.08,$28.42,$29.73,$29.58,$14.83,$27.99,$20.93,$13.79,$21.80,$31.24,$14.17,$28.44,$14.30,$15.63,$14.23,$28.67,$13.77,$21.02,$14.60,$28.49,$14.59,$14.37,$51.61,$15.30,$76.23,$13.80,$57.73,$14.73,$13.77
